COLUMN_NAME	DATA_TYPE	TABLE_NAME	FILE	CATEGORY
manufacturer_id	uuid	ivm.inventory_serial_numbers	07_inventory_serial_numbers.sql	identifiers
notes	text	ivm.inventory_serial_numbers	07_inventory_serial_numbers.sql	uncategorized
owner_id	uuid	ivm.inventory_serial_numbers	07_inventory_serial_numbers.sql	identifiers,relations
owner_type	varchar	ivm.inventory_serial_numbers	07_inventory_serial_numbers.sql	status_workflow,relations
owner_type	other	ivm.inventory_serial_numbers	07_inventory_serial_numbers.sql	status_workflow,relations
ownership_date	date	ivm.inventory_serial_numbers	07_inventory_serial_numbers.sql	temporal
product_id	uuid	ivm.inventory_serial_numbers	07_inventory_serial_numbers.sql	identifiers
return_date	date	ivm.inventory_serial_numbers	07_inventory_serial_numbers.sql	temporal
return_reason	text	ivm.inventory_serial_numbers	07_inventory_serial_numbers.sql	uncategorized
scrapped_date	date	ivm.inventory_serial_numbers	07_inventory_serial_numbers.sql	temporal
scrapped_reason	text	ivm.inventory_serial_numbers	07_inventory_serial_numbers.sql	uncategorized
serial_number	varchar	ivm.inventory_serial_numbers	07_inventory_serial_numbers.sql	identifiers
service_count	integer	ivm.inventory_serial_numbers	07_inventory_serial_numbers.sql	amounts_numbers
shipped_date	date	ivm.inventory_serial_numbers	07_inventory_serial_numbers.sql	temporal
sold_date	date	ivm.inventory_serial_numbers	07_inventory_serial_numbers.sql	temporal
status	varchar	ivm.inventory_serial_numbers	07_inventory_serial_numbers.sql	status_workflow
updated_at	timestamp	ivm.inventory_serial_numbers	07_inventory_serial_numbers.sql	temporal
updated_by	uuid	ivm.inventory_serial_numbers	07_inventory_serial_numbers.sql	audit
warranty_end_date	date	ivm.inventory_serial_numbers	07_inventory_serial_numbers.sql	temporal
warranty_end_date	other	ivm.inventory_serial_numbers	07_inventory_serial_numbers.sql	temporal
warranty_months	integer	ivm.inventory_serial_numbers	07_inventory_serial_numbers.sql	uncategorized
warranty_start_date	date	ivm.inventory_serial_numbers	07_inventory_serial_numbers.sql	temporal
warranty_start_date	other	ivm.inventory_serial_numbers	07_inventory_serial_numbers.sql	temporal
actual_close_date	date	crm.opportunities	07_opportunities.sql	temporal
amount	decimal	crm.opportunities	07_opportunities.sql	uncategorized
campaign_id	uuid	crm.opportunities	07_opportunities.sql	identifiers
competitors	text	crm.opportunities	07_opportunities.sql	uncategorized
contact_id	uuid	crm.opportunities	07_opportunities.sql	identifiers
created_at	timestamp	crm.opportunities	07_opportunities.sql	temporal
created_by	uuid	crm.opportunities	07_opportunities.sql	audit
currency	varchar	crm.opportunities	07_opportunities.sql	uncategorized
description	text	crm.opportunities	07_opportunities.sql	text_strings
expected_close_date	date	crm.opportunities	07_opportunities.sql	temporal
expected_revenue	decimal	crm.opportunities	07_opportunities.sql	uncategorized
id	uuid	crm.opportunities	07_opportunities.sql	identifiers
is_deleted	boolean	crm.opportunities	07_opportunities.sql	booleans
lead_id	uuid	crm.opportunities	07_opportunities.sql	identifiers
lost_reason	varchar	crm.opportunities	07_opportunities.sql	uncategorized
lost_reason_detail	text	crm.opportunities	07_opportunities.sql	uncategorized
name	varchar	crm.opportunities	07_opportunities.sql	text_strings
notes	text	crm.opportunities	07_opportunities.sql	uncategorized
opportunity_code	varchar	crm.opportunities	07_opportunities.sql	identifiers
our_advantage	text	crm.opportunities	07_opportunities.sql	uncategorized
owner_id	uuid	crm.opportunities	07_opportunities.sql	identifiers,relations
partner_id	uuid	crm.opportunities	07_opportunities.sql	identifiers
product_interest	varchar	crm.opportunities	07_opportunities.sql	uncategorized
service_interest	varchar	crm.opportunities	07_opportunities.sql	uncategorized
source	varchar	crm.opportunities	07_opportunities.sql	uncategorized
source_detail	varchar	crm.opportunities	07_opportunities.sql	uncategorized
stage	varchar	crm.opportunities	07_opportunities.sql	status_workflow
status	varchar	crm.opportunities	07_opportunities.sql	status_workflow
team_id	uuid	crm.opportunities	07_opportunities.sql	identifiers
updated_at	timestamp	crm.opportunities	07_opportunities.sql	temporal
updated_by	uuid	crm.opportunities	07_opportunities.sql	audit
win_probability	integer	crm.opportunities	07_opportunities.sql	uncategorized
won_so_id	uuid	crm.opportunities	07_opportunities.sql	identifiers
code	varchar	adm.payment_terms	07_payment_terms.sql	identifiers
created_at	timestamp	adm.payment_terms	07_payment_terms.sql	temporal
created_by	uuid	adm.payment_terms	07_payment_terms.sql	audit
days_to_pay	integer	adm.payment_terms	07_payment_terms.sql	uncategorized
description	text	adm.payment_terms	07_payment_terms.sql	text_strings
id	uuid	adm.payment_terms	07_payment_terms.sql	identifiers
is_active	boolean	adm.payment_terms	07_payment_terms.sql	booleans
is_cash_on_delivery	boolean	adm.payment_terms	07_payment_terms.sql	booleans
is_deleted	boolean	adm.payment_terms	07_payment_terms.sql	booleans
name	varchar	adm.payment_terms	07_payment_terms.sql	text_strings
alt_text	varchar	pim.product_images	07_product_images.sql	uncategorized
created_at	timestamp	pim.product_images	07_product_images.sql	temporal
created_by	uuid	pim.product_images	07_product_images.sql	audit
description	text	pim.product_images	07_product_images.sql	text_strings
display_order	integer	pim.product_images	07_product_images.sql	uncategorized
file_name	varchar	pim.product_images	07_product_images.sql	text_strings
file_size	integer	pim.product_images	07_product_images.sql	uncategorized
height	integer	pim.product_images	07_product_images.sql	uncategorized
id	uuid	pim.product_images	07_product_images.sql	identifiers
image_type	varchar	pim.product_images	07_product_images.sql	status_workflow
image_url	varchar	pim.product_images	07_product_images.sql	text_strings
is_deleted	boolean	pim.product_images	07_product_images.sql	booleans
is_primary	boolean	pim.product_images	07_product_images.sql	booleans
mime_type	varchar	pim.product_images	07_product_images.sql	status_workflow
notes	text	pim.product_images	07_product_images.sql	uncategorized
product_id	uuid	pim.product_images	07_product_images.sql	identifiers
status	varchar	pim.product_images	07_product_images.sql	status_workflow
updated_at	timestamp	pim.product_images	07_product_images.sql	temporal
updated_by	uuid	pim.product_images	07_product_images.sql	audit
width	integer	pim.product_images	07_product_images.sql	uncategorized
ON	other	psm.purchase_price_agreements	07_purchase_price_agreements.sql	uncategorized
ON	other	psm.purchase_price_agreements	07_purchase_price_agreements.sql	uncategorized
REFERENCES	other	psm.purchase_price_agreements	07_purchase_price_agreements.sql	uncategorized
REFERENCES	other	psm.purchase_price_agreements	07_purchase_price_agreements.sql	uncategorized
agreement_date	date	psm.purchase_price_agreements	07_purchase_price_agreements.sql	temporal
agreement_no	varchar	psm.purchase_price_agreements	07_purchase_price_agreements.sql	identifiers
created_at	timestamp	psm.purchase_price_agreements	07_purchase_price_agreements.sql	temporal
created_by	uuid	psm.purchase_price_agreements	07_purchase_price_agreements.sql	audit
currency	varchar	psm.purchase_price_agreements	07_purchase_price_agreements.sql	uncategorized
delivery_terms	text	psm.purchase_price_agreements	07_purchase_price_agreements.sql	uncategorized
id	uuid	psm.purchase_price_agreements	07_purchase_price_agreements.sql	identifiers
min_order_qty	integer	psm.purchase_price_agreements	07_purchase_price_agreements.sql	amounts_numbers
notes	text	psm.purchase_price_agreements	07_purchase_price_agreements.sql	uncategorized
payment_terms	text	psm.purchase_price_agreements	07_purchase_price_agreements.sql	uncategorized
product_id	uuid	psm.purchase_price_agreements	07_purchase_price_agreements.sql	identifiers
status	varchar	psm.purchase_price_agreements	07_purchase_price_agreements.sql	status_workflow
supplier_id	uuid	psm.purchase_price_agreements	07_purchase_price_agreements.sql	identifiers
unit_price	decimal	psm.purchase_price_agreements	07_purchase_price_agreements.sql	amounts_numbers
updated_at	timestamp	psm.purchase_price_agreements	07_purchase_price_agreements.sql	temporal
updated_by	uuid	psm.purchase_price_agreements	07_purchase_price_agreements.sql	audit
valid_from	date	psm.purchase_price_agreements	07_purchase_price_agreements.sql	temporal
valid_to	date	psm.purchase_price_agreements	07_purchase_price_agreements.sql	temporal
ON	other	wms.shipping_items	07_shipping_items.sql	uncategorized
REFERENCES	other	wms.shipping_items	07_shipping_items.sql	uncategorized
created_at	timestamp	wms.shipping_items	07_shipping_items.sql	temporal
created_by	uuid	wms.shipping_items	07_shipping_items.sql	audit
gi_id	uuid	wms.shipping_items	07_shipping_items.sql	identifiers
id	uuid	wms.shipping_items	07_shipping_items.sql	identifiers
item_id	uuid	wms.shipping_items	07_shipping_items.sql	identifiers
line_no	integer	wms.shipping_items	07_shipping_items.sql	identifiers
location_id	uuid	wms.shipping_items	07_shipping_items.sql	identifiers
lot_number	varchar	wms.shipping_items	07_shipping_items.sql	identifiers
picked_qty	integer	wms.shipping_items	07_shipping_items.sql	amounts_numbers
requested_qty	integer	wms.shipping_items	07_shipping_items.sql	amounts_numbers
serial_number	varchar	wms.shipping_items	07_shipping_items.sql	identifiers
so_line_id	uuid	wms.shipping_items	07_shipping_items.sql	identifiers
updated_at	timestamp	wms.shipping_items	07_shipping_items.sql	temporal
updated_by	uuid	wms.shipping_items	07_shipping_items.sql	audit
absence_type	varchar	hrm.absences	08_absences.sql	status_workflow
approval_date	timestamp	hrm.absences	08_absences.sql	temporal
approved_by	uuid	hrm.absences	08_absences.sql	audit
attached_document_path	varchar	hrm.absences	08_absences.sql	text_strings
created_at	timestamp	hrm.absences	08_absences.sql	temporal
created_by	uuid	hrm.absences	08_absences.sql	audit
date_from	date	hrm.absences	08_absences.sql	temporal
date_to	date	hrm.absences	08_absences.sql	temporal
duration_hours	integer	hrm.absences	08_absences.sql	uncategorized
employee_id	uuid	hrm.absences	08_absences.sql	identifiers
id	uuid	hrm.absences	08_absences.sql	identifiers
is_deleted	boolean	hrm.absences	08_absences.sql	booleans
reason	text	hrm.absences	08_absences.sql	uncategorized
rejection_reason	text	hrm.absences	08_absences.sql	uncategorized
status	varchar	hrm.absences	08_absences.sql	status_workflow
updated_at	timestamp	hrm.absences	08_absences.sql	temporal
updated_by	uuid	hrm.absences	08_absences.sql	audit
activity_date	date	crm.activities	08_activities.sql	temporal
activity_type	varchar	crm.activities	08_activities.sql	status_workflow
completed_at	timestamp	crm.activities	08_activities.sql	temporal
completed_by	uuid	crm.activities	08_activities.sql	audit
contact_id	uuid	crm.activities	08_activities.sql	identifiers
created_at	timestamp	crm.activities	08_activities.sql	temporal
created_by	uuid	crm.activities	08_activities.sql	audit
description	text	crm.activities	08_activities.sql	text_strings
duration_minutes	integer	crm.activities	08_activities.sql	uncategorized
end_time	other	crm.activities	08_activities.sql	temporal
follow_up_activity_id	uuid	crm.activities	08_activities.sql	identifiers
follow_up_date	date	crm.activities	08_activities.sql	temporal
follow_up_required	boolean	crm.activities	08_activities.sql	uncategorized
id	uuid	crm.activities	08_activities.sql	identifiers
is_completed	boolean	crm.activities	08_activities.sql	booleans
is_deleted	boolean	crm.activities	08_activities.sql	booleans
is_online	boolean	crm.activities	08_activities.sql	booleans
lead_id	uuid	crm.activities	08_activities.sql	identifiers
location	varchar	crm.activities	08_activities.sql	uncategorized
meeting_url	varchar	crm.activities	08_activities.sql	text_strings
notes	text	crm.activities	08_activities.sql	uncategorized
opportunity_id	uuid	crm.activities	08_activities.sql	identifiers
outcome	varchar	crm.activities	08_activities.sql	uncategorized
outcome_notes	text	crm.activities	08_activities.sql	uncategorized
owner_id	uuid	crm.activities	08_activities.sql	identifiers,relations
participants	text	crm.activities	08_activities.sql	uncategorized
partner_id	uuid	crm.activities	08_activities.sql	identifiers
priority	varchar	crm.activities	08_activities.sql	status_workflow
related_to_type	varchar	crm.activities	08_activities.sql	status_workflow
reminder_enabled	boolean	crm.activities	08_activities.sql	uncategorized
reminder_minutes	integer	crm.activities	08_activities.sql	uncategorized
start_time	other	crm.activities	08_activities.sql	temporal
status	varchar	crm.activities	08_activities.sql	status_workflow
subject	varchar	crm.activities	08_activities.sql	uncategorized
updated_at	timestamp	crm.activities	08_activities.sql	temporal
updated_by	uuid	crm.activities	08_activities.sql	audit
created_at	timestamp	wms.inventory	08_inventory.sql	temporal
created_by	uuid	wms.inventory	08_inventory.sql	audit
description	text	wms.inventory	08_inventory.sql	text_strings
expiry_date	date	wms.inventory	08_inventory.sql	temporal
id	uuid	wms.inventory	08_inventory.sql	identifiers
is_deleted	boolean	wms.inventory	08_inventory.sql	booleans
location_id	uuid	wms.inventory	08_inventory.sql	identifiers
lot_number	varchar	wms.inventory	08_inventory.sql	identifiers
manufactured_date	date	wms.inventory	08_inventory.sql	temporal
notes	text	wms.inventory	08_inventory.sql	uncategorized
product_id	uuid	wms.inventory	08_inventory.sql	identifiers
quality_status	varchar	wms.inventory	08_inventory.sql	status_workflow
quantity_allocated	decimal	wms.inventory	08_inventory.sql	uncategorized
quantity_available	decimal	wms.inventory	08_inventory.sql	uncategorized
quantity_on_hand	decimal	wms.inventory	08_inventory.sql	uncategorized
received_date	date	wms.inventory	08_inventory.sql	temporal
serial_number	varchar	wms.inventory	08_inventory.sql	identifiers
status	varchar	wms.inventory	08_inventory.sql	status_workflow
unit_cost	decimal	wms.inventory	08_inventory.sql	uncategorized
updated_at	timestamp	wms.inventory	08_inventory.sql	temporal
updated_by	uuid	wms.inventory	08_inventory.sql	audit
warehouse_id	uuid	wms.inventory	08_inventory.sql	identifiers
ON	other	ivm.inventory_counts	08_inventory_counts.sql	uncategorized
ON	other	ivm.inventory_counts	08_inventory_counts.sql	uncategorized
REFERENCES	other	ivm.inventory_counts	08_inventory_counts.sql	uncategorized
REFERENCES	other	ivm.inventory_counts	08_inventory_counts.sql	uncategorized
adjustment_approved	boolean	ivm.inventory_counts	08_inventory_counts.sql	uncategorized
adjustment_created	boolean	ivm.inventory_counts	08_inventory_counts.sql	uncategorized
completed_at	timestamp	ivm.inventory_counts	08_inventory_counts.sql	temporal
count_code	varchar	ivm.inventory_counts	08_inventory_counts.sql	identifiers
count_name	varchar	ivm.inventory_counts	08_inventory_counts.sql	text_strings
count_type	varchar	ivm.inventory_counts	08_inventory_counts.sql	status_workflow
counted_items	integer	ivm.inventory_counts	08_inventory_counts.sql	uncategorized
counted_items	other	ivm.inventory_counts	08_inventory_counts.sql	uncategorized
